timestamp,uav_id,pos_x_m,pos_y_m,pos_z_m,vel_x_ms,vel_y_ms,vel_z_ms,speed_ms,heading_deg,battery_pct,signal_strength_dbm,gps_lat,gps_lon,altitude_m,nearest_uav_distance_m,time_to_collision_s,restricted_zone_proximity_m,flight_zone_type,weather_condition,wind_speed_ms,conflict_label,risk_level
2025-06-25 01:11:58,UAV-8874,1650.57,9283.56,314.28,-14.05,8.24,1.63,16.37,149.6,69.3,-83.2,30.151796,120.166255,314.3,438.86,26.80,3510.1,适飞区,晴,2.1,1,中危
2025-06-15 19:25:48,UAV-7237,6178.86,8144.14,378.70,-9.85,-9.75,0.60,13.87,224.7,28.9,-34.1,30.294199,120.085775,378.7,65.22,4.70,1286.9,适飞区,晴,9.6,1,高危
2025-06-16 05:15:45,UAV-9736,9173.56,677.30,490.08,-2.68,-1.45,-0.54,3.10,208.4,77.9,-47.5,30.279887,120.137087,490.1,78.21,25.18,2184.1,适飞区,晴,10.5,1,中危
2025-06-06 18:14:01,UAV-6570,3143.92,4778.60,239.92,-9.23,3.08,-1.29,9.82,161.5,87.1,-77.5,30.233073,120.004761,239.9,74.76,7.61,201.8,限飞区,小雨,9.1,1,高危
2025-06-18 03:20:00,UAV-5599,8173.08,2298.85,37.28,1.15,13.40,-0.21,13.45,85.1,26.3,-68.7,30.265462,120.122944,37.3,200.33,14.89,3583.4,适飞区,多云,3.2,0,高危
2025-06-15 12:01:58,UAV-8965,3266.53,818.88,93.99,0.46,5.52,0.41,5.55,85.2,26.0,-80.1,30.141033,120.093240,94.0,213.07,38.31,2632.0,适飞区,阴,12.8,0,中危
2025-06-10 01:32:22,UAV-4836,3216.50,3735.01,174.82,2.26,-6.79,-1.08,7.24,288.4,77.0,-54.6,30.111420,120.134179,174.8,449.83,62.07,4632.7,适飞区,晴,6.9,0,低危
2025-06-29 08:35:51,UAV-6777,7274.20,7499.12,171.83,1.01,5.74,2.10,6.19,80.0,94.7,-45.3,30.348835,120.125793,171.8,315.11,50.80,-44.9,禁飞区,晴,12.1,1,高危
2025-06-28 05:54:30,UAV-3869,6211.66,5626.08,382.78,4.45,-0.22,0.92,4.55,357.1,48.8,-74.7,30.362027,120.285063,382.8,165.90,36.38,301.1,适飞区,小雨,10.0,0,中危
2025-06-02 14:00:03,UAV-5296,7596.08,3424.89,360.10,7.48,3.80,-0.29,8.40,27.0,50.3,-45.6,30.240936,120.096049,360.1,362.99,43.17,346.0,适飞区,小雨,10.1,0,中危
2025-06-16 12:45:15,UAV-6467,1610.25,2843.20,44.46,3.63,3.91,0.39,5.35,47.1,58.4,-81.6,30.219362,120.073820,44.5,61.16,11.41,344.7,适飞区,晴,7.9,1,高危
2025-06-05 16:11:41,UAV-7265,9019.34,9966.00,447.62,3.46,1.32,0.65,3.76,20.9,58.1,-72.8,30.313570,120.183891,447.6,131.16,34.83,30.5,禁飞区,晴,14.9,1,高危
2025-06-27 23:51:43,UAV-4791,611.55,8152.02,153.02,6.19,3.76,0.00,7.25,31.3,88.5,-86.7,30.154220,120.004768,153.0,185.72,25.59,1112.6,适飞区,晴,11.0,1,中危
2025-06-03 01:37:15,UAV-7807,4855.23,9764.41,466.58,7.27,-5.53,0.01,9.14,322.7,54.4,-75.6,30.224811,120.229573,466.6,121.81,13.32,1743.0,适飞区,晴,9.3,1,高危
2025-06-09 16:07:39,UAV-6420,8059.23,6958.10,109.00,1.08,-7.93,0.25,8.00,277.7,47.5,-77.7,30.194540,120.061627,109.0,345.85,43.16,3657.9,适飞区,阴,2.9,0,中危
2025-06-21 02:13:23,UAV-2144,3113.26,6548.25,164.30,1.01,-0.02,-0.24,1.04,358.6,16.9,-67.4,30.105209,120.041584,164.3,317.58,302.99,2200.1,适飞区,多云,4.8,0,低危
2025-06-24 09:19:52,UAV-9307,4775.12,1571.87,466.95,4.31,-2.95,-0.64,5.26,325.6,77.5,-74.7,30.140743,120.209179,466.9,360.70,68.47,1246.2,限飞区,阴,8.7,0,中危
2025-06-19 10:52:30,UAV-3766,3448.77,6666.96,87.26,14.03,-0.51,-1.72,14.14,357.9,45.7,-52.8,30.236185,120.230523,87.3,35.06,2.48,2685.1,适飞区,多云,8.9,1,高危
2025-06-23 18:19:53,UAV-6869,9516.99,3840.93,365.36,-1.32,-1.32,-0.35,1.90,225.0,41.7,-41.0,30.297043,120.087962,365.4,70.91,37.15,1607.1,适飞区,小雨,12.4,1,中危
2025-06-09 02:23:10,UAV-5966,8730.22,9782.93,440.64,-6.38,-0.38,-0.97,6.46,183.4,60.8,-70.2,30.248113,120.002801,440.6,14.33,2.21,3810.5,限飞区,晴,11.5,1,高危
2025-06-22 09:24:28,UAV-1712,7486.10,6160.66,379.18,-2.47,1.29,-0.58,2.84,152.5,18.8,-82.3,30.251053,120.008358,379.2,319.36,112.07,383.6,适飞区,晴,13.5,1,低危
2025-06-21 15:15:17,UAV-7936,428.93,2481.90,212.67,-3.57,0.75,0.83,3.74,168.2,78.5,-54.8,30.138251,120.205569,212.7,18.38,4.91,1750.3,适飞区,晴,12.6,1,高危
2025-06-10 20:11:45,UAV-9238,7116.31,6666.40,108.60,4.53,4.55,-1.23,6.54,45.2,57.7,-34.8,30.387842,120.204017,108.6,109.95,16.79,2605.3,适飞区,多云,5.2,1,中危
2025-06-04 22:20:23,UAV-7813,6773.43,809.51,216.47,4.50,-6.15,-0.48,7.63,306.2,40.6,-87.4,30.171854,120.280267,216.5,54.62,7.15,3196.1,适飞区,晴,8.5,1,高危
2025-06-04 22:26:07,UAV-2175,2190.84,5870.12,213.51,1.01,2.46,1.92,3.28,67.6,58.4,-67.6,30.282097,120.020213,213.5,27.54,8.37,3206.2,适飞区,多云,13.6,1,高危
2025-06-24 09:35:53,UAV-7354,5797.34,5534.46,267.54,-6.42,-8.45,-0.81,10.65,232.8,68.3,-30.6,30.321858,120.025582,267.5,110.63,10.38,1737.5,适飞区,晴,9.4,1,高危
2025-06-07 12:36:56,UAV-4001,1804.31,3475.45,286.07,3.34,1.80,0.22,3.80,28.3,26.4,-73.1,30.275923,120.215547,286.1,2.01,0.53,1019.0,适飞区,多云,11.3,1,高危
2025-06-27 16:55:27,UAV-4993,4666.91,6821.75,18.32,11.85,-7.33,-0.22,13.94,328.3,34.2,-66.7,30.226018,120.044972,18.3,42.80,3.07,1741.5,适飞区,晴,3.1,1,高危
2025-06-16 14:23:25,UAV-5740,1662.01,6079.86,161.60,8.23,3.55,1.39,9.07,23.4,75.3,-77.0,30.323348,120.140632,161.6,3.73,0.41,1542.7,限飞区,阴,10.6,1,高危
2025-06-23 12:13:47,UAV-6322,1273.25,7246.28,395.65,-6.54,1.09,-0.35,6.64,170.5,62.3,-48.6,30.145374,120.289603,395.7,360.13,54.18,3433.7,适飞区,多云,12.9,0,中危
2025-06-24 18:21:32,UAV-7767,9665.84,6613.16,285.47,2.24,6.88,-0.19,7.24,72.0,23.8,-50.6,30.149074,120.228633,285.5,125.71,17.33,150.1,限飞区,小雨,9.6,1,中危
2025-06-13 07:25:41,UAV-5976,4801.61,5071.18,328.52,-1.56,6.70,2.06,7.18,103.1,42.7,-59.1,30.200886,120.057748,328.5,756.00,105.09,246.2,适飞区,阴,10.0,0,低危
2025-06-01 07:31:23,UAV-4583,3450.36,6884.95,336.48,2.61,2.10,-0.40,3.37,38.8,25.7,-48.6,30.385856,120.099007,336.5,120.16,35.52,3156.8,适飞区,晴,12.2,0,中危
2025-06-24 07:03:23,UAV-7599,5013.25,5554.49,233.48,-7.95,7.09,0.64,10.67,138.3,80.7,-70.2,30.185212,120.256295,233.5,69.09,6.47,361.2,适飞区,晴,2.4,1,高危
2025-06-17 07:32:32,UAV-3772,9093.23,9069.35,46.18,4.82,4.58,-0.96,6.72,43.5,63.8,-75.2,30.317765,120.122463,46.2,86.79,12.90,1731.9,适飞区,阴,14.4,1,高危
2025-06-26 12:06:53,UAV-6370,6565.49,7084.35,286.14,1.85,4.14,-1.93,4.93,65.9,96.3,-56.2,30.268570,120.079062,286.1,301.64,61.06,4262.3,适飞区,晴,11.1,0,低危
2025-06-16 13:55:25,UAV-2258,7218.30,2377.13,275.74,2.56,-3.80,-0.93,4.68,303.9,96.3,-35.1,30.312110,120.174786,275.7,18.95,4.04,1733.4,适飞区,多云,11.2,1,高危
2025-06-05 06:36:44,UAV-6973,9592.74,7567.93,380.74,7.31,-0.65,0.12,7.34,354.9,24.9,-43.2,30.126088,120.191135,380.7,6.23,0.85,2809.6,适飞区,晴,10.1,1,高危
2025-06-23 16:31:34,UAV-1681,9952.46,4383.41,10.35,6.88,8.30,1.87,10.95,50.3,75.5,-57.0,30.264740,120.283051,10.4,34.38,3.14,2889.2,限飞区,多云,5.9,1,高危
2025-06-08 14:10:01,UAV-4266,6468.68,2235.45,389.43,-6.53,-14.72,-0.06,16.11,246.1,46.9,-64.8,30.100288,120.192180,389.4,173.17,10.75,1737.5,限飞区,晴,7.4,1,高危
2025-06-28 06:37:26,UAV-9013,4783.16,3176.47,201.64,-6.45,2.07,0.68,6.81,162.2,65.7,-54.6,30.322809,120.102516,201.6,880.18,129.02,3269.0,适飞区,晴,11.2,0,低危
2025-06-22 01:48:22,UAV-9478,9681.06,4287.55,71.01,1.75,2.63,-0.73,3.24,56.4,98.4,-81.8,30.276939,120.052829,71.0,365.42,112.50,1581.2,适飞区,晴,11.7,0,低危
2025-06-22 01:36:20,UAV-9448,517.49,141.29,54.41,-0.69,2.46,-0.70,2.65,105.8,80.3,-89.2,30.107673,120.274909,54.4,222.66,83.78,4626.1,适飞区,晴,3.1,0,低危
2025-06-11 08:25:28,UAV-4797,6308.04,7284.64,148.70,8.07,4.68,-1.39,9.43,30.1,34.7,-55.6,30.390825,120.166342,148.7,64.67,6.85,2871.9,适飞区,晴,14.2,1,高危
2025-06-03 16:14:09,UAV-2789,2011.28,132.72,153.96,5.69,-2.57,-0.03,6.24,335.7,29.9,-52.2,30.131069,120.289943,154.0,174.90,27.96,3778.5,适飞区,晴,12.9,0,中危
2025-06-10 05:42:36,UAV-5631,630.53,1814.41,286.71,8.87,-5.92,-1.13,10.72,326.3,65.1,-46.3,30.168481,120.231480,286.7,56.71,5.28,2238.3,适飞区,多云,14.8,1,高危
2025-06-14 01:40:24,UAV-3708,8415.43,5235.88,469.58,7.58,-5.78,1.37,9.63,322.7,85.7,-89.0,30.163736,120.183568,469.6,728.20,75.54,2668.8,限飞区,晴,4.4,0,中危
2025-06-07 00:33:06,UAV-9364,1965.53,2388.18,348.38,-5.37,-3.07,-0.28,6.20,209.8,68.0,-49.0,30.234315,120.002557,348.4,97.17,15.65,2549.0,适飞区,晴,7.1,1,中危
2025-06-10 17:05:35,UAV-6336,1172.20,2232.63,434.89,4.98,2.64,-0.79,5.69,28.0,85.5,-65.6,30.235696,120.021443,434.9,29.37,5.16,4369.3,限飞区,阴,11.4,1,高危
2025-06-02 04:33:28,UAV-6236,8038.27,2698.16,185.19,2.33,-7.76,-1.54,8.25,286.7,35.2,-39.8,30.162764,120.003888,185.2,115.22,13.95,553.8,适飞区,阴,4.0,1,高危
2025-06-22 05:24:20,UAV-6596,7506.49,4653.35,102.78,-5.42,3.69,-2.09,6.88,145.8,74.3,-84.3,30.323530,120.094907,102.8,120.52,17.50,1777.2,限飞区,晴,14.6,1,中危
2025-06-26 16:34:09,UAV-6294,1394.96,4192.61,423.38,6.24,-10.40,-1.58,12.23,301.0,75.1,-41.0,30.209590,120.031269,423.4,519.37,42.43,-18.5,禁飞区,多云,7.1,1,高危
2025-06-08 17:55:22,UAV-2221,3197.67,4278.25,370.65,-1.37,0.05,-1.00,1.70,178.0,78.8,-39.2,30.259617,120.291167,370.7,157.31,92.16,1047.6,适飞区,多云,12.9,0,低危
2025-06-14 10:44:03,UAV-3907,7594.02,3200.38,477.00,5.42,10.70,0.72,12.01,63.1,40.4,-45.3,30.203231,120.060825,477.0,55.16,4.59,2702.4,适飞区,阴,3.7,1,高危
2025-06-29 11:08:17,UAV-6259,4520.70,3390.02,165.23,3.32,-3.09,-1.21,4.69,317.0,96.0,-82.0,30.157714,120.163175,165.2,347.33,73.85,830.9,适飞区,晴,14.9,0,低危
2025-06-30 04:29:05,UAV-7185,1101.02,5253.35,339.14,1.13,1.14,-1.57,2.24,45.1,73.5,-35.4,30.213350,120.280657,339.1,636.81,282.54,2089.8,适飞区,阴,14.3,0,低危
2025-06-21 15:01:13,UAV-6644,6514.53,2791.09,284.53,-9.48,3.49,0.48,10.12,159.8,63.5,-37.9,30.375402,120.238958,284.5,33.69,3.33,4757.1,限飞区,多云,11.6,1,高危
2025-06-06 22:14:08,UAV-9362,7536.68,9.76,470.13,5.62,4.99,-0.01,7.51,41.6,44.6,-48.9,30.175212,120.219703,470.1,484.81,64.46,1708.6,适飞区,晴,1.0,0,低危
2025-06-06 10:34:57,UAV-9680,8878.17,9163.38,51.91,0.16,-1.61,0.11,1.62,275.7,17.4,-35.7,30.147554,120.045199,51.9,128.81,78.81,1513.8,适飞区,晴,4.6,0,低危
2025-06-27 17:24:23,UAV-8258,1002.62,8283.18,256.84,5.04,-1.64,-1.42,5.49,341.9,22.9,-81.1,30.321743,120.110006,256.8,148.68,27.04,2699.5,适飞区,晴,5.8,1,中危
2025-06-07 09:28:24,UAV-1828,6852.23,5238.52,437.88,-3.34,-0.82,-1.73,3.85,193.8,61.3,-79.4,30.279395,120.195320,437.9,68.35,17.70,4375.6,适飞区,小雨,5.9,1,中危
2025-06-07 07:01:54,UAV-5808,3874.45,1031.28,87.27,-4.52,-8.30,1.30,9.54,241.4,58.7,-89.1,30.383405,120.210300,87.3,103.91,10.88,2577.8,限飞区,晴,11.7,1,高危
2025-06-10 18:05:40,UAV-2479,4331.07,9987.40,134.52,-2.05,-2.90,0.27,3.56,234.7,95.1,-86.3,30.385225,120.029376,134.5,106.22,29.77,2157.7,限飞区,阴,7.9,1,中危
2025-06-11 09:04:18,UAV-1043,5334.22,3312.91,311.51,-0.02,11.00,-1.10,11.06,90.1,27.9,-36.3,30.205599,120.229142,311.5,21.98,1.99,1561.0,适飞区,多云,1.2,1,高危
2025-06-25 13:47:02,UAV-1985,1826.56,3894.66,13.00,-0.82,0.46,0.62,1.13,150.8,71.1,-78.0,30.348793,120.187278,13.0,479.41,421.61,4456.0,限飞区,阴,13.5,0,中危
2025-06-01 13:24:40,UAV-9054,5456.89,2878.90,493.51,2.37,2.48,-0.50,3.46,46.3,85.4,-35.4,30.229172,120.016793,493.5,39.13,11.27,764.4,限飞区,小雨,11.6,1,高危
2025-06-12 08:47:16,UAV-1229,4609.15,8002.53,324.70,5.56,0.54,0.57,5.61,5.5,17.0,-75.4,30.297634,120.297141,324.7,203.61,36.21,4202.7,限飞区,多云,6.7,0,中危
2025-06-11 07:59:14,UAV-4263,7762.03,4996.16,49.48,5.30,-8.12,0.47,9.71,303.2,45.3,-45.9,30.119796,120.168872,49.5,321.53,33.08,829.2,限飞区,阴,2.3,0,中危
2025-06-06 16:42:57,UAV-9992,722.25,7861.38,98.69,-9.89,-0.56,-0.23,9.91,183.2,86.8,-37.6,30.264263,120.036059,98.7,337.86,34.06,2150.6,适飞区,晴,14.5,0,中危
2025-06-25 01:30:47,UAV-4735,9868.52,1358.71,377.42,-2.47,-2.93,-0.43,3.86,229.9,66.1,-75.7,30.174119,120.289264,377.4,277.58,71.70,3709.3,适飞区,阴,7.3,0,低危
2025-06-27 04:50:15,UAV-4774,5058.28,2817.14,33.16,10.40,-6.36,1.88,12.33,328.5,56.0,-66.4,30.177067,120.178837,33.2,179.23,14.52,3656.7,适飞区,晴,11.1,0,高危
2025-06-08 00:33:26,UAV-5172,8211.31,2874.82,211.62,-1.82,0.07,0.52,1.90,177.8,70.2,-59.1,30.343641,120.099810,211.6,11.79,6.17,43.7,禁飞区,晴,9.9,1,高危
2025-06-01 10:07:35,UAV-3052,9113.05,4666.24,93.49,1.52,0.60,-0.02,1.63,21.4,63.7,-76.1,30.132166,120.021517,93.5,26.68,16.23,4270.6,适飞区,晴,0.4,1,中危
2025-06-12 12:33:43,UAV-9259,6878.06,9153.57,269.68,3.85,-5.58,2.04,7.08,304.6,79.1,-61.3,30.334220,120.179663,269.7,103.79,14.64,2212.4,适飞区,小雨,5.9,1,高危
2025-06-25 09:54:56,UAV-8699,2633.17,1479.80,283.58,-3.15,-0.88,-0.68,3.34,195.6,69.3,-68.7,30.357276,120.237155,283.6,226.88,67.63,1410.2,限飞区,晴,3.2,0,中危
2025-06-12 03:25:01,UAV-3240,3959.24,7741.55,171.02,-0.36,4.77,-0.16,4.79,94.3,73.6,-64.2,30.268192,120.284144,171.0,547.66,114.14,3702.8,适飞区,多云,2.9,0,低危
2025-06-03 14:20:09,UAV-5286,8342.27,5534.76,131.76,0.18,4.93,-0.15,4.94,87.9,89.7,-59.1,30.326760,120.066064,131.8,46.94,9.49,4890.4,限飞区,小雨,9.0,1,高危
2025-06-23 12:02:33,UAV-9803,9816.85,1882.06,304.04,6.82,-5.24,-0.41,8.61,322.5,35.1,-47.7,30.109059,120.025226,304.0,193.20,22.42,4178.8,限飞区,晴,6.8,1,中危
2025-06-24 15:12:43,UAV-8365,8562.14,369.41,382.82,1.36,-0.42,1.10,1.80,343.0,20.8,-71.4,30.346864,120.116808,382.8,393.49,217.16,4729.0,限飞区,小雨,9.1,0,中危
2025-06-30 01:42:12,UAV-5109,212.37,4701.42,455.18,-0.59,-8.81,1.26,8.92,266.2,77.0,-84.2,30.115354,120.259571,455.2,4.08,0.46,20.6,禁飞区,晴,14.5,1,高危
2025-06-20 20:17:56,UAV-4515,316.97,8554.87,456.83,3.63,-10.05,-1.77,10.83,289.8,53.8,-62.8,30.120506,120.215673,456.8,611.04,56.39,504.3,限飞区,晴,7.6,0,中危
2025-06-14 07:19:48,UAV-2149,1187.15,2636.90,430.92,-0.16,-5.92,0.47,5.94,268.5,75.7,-63.0,30.373873,120.282267,430.9,97.24,16.34,19.4,禁飞区,多云,8.3,1,高危
2025-06-25 18:53:07,UAV-3723,8494.96,7581.40,315.66,3.44,-4.87,0.51,5.98,305.2,64.1,-49.6,30.119194,120.263756,315.7,5.23,0.87,499.6,适飞区,晴,10.2,1,高危
2025-06-11 11:12:29,UAV-4717,617.12,7948.01,115.11,-1.58,2.72,-0.40,3.17,120.2,60.0,-67.9,30.221068,120.148206,115.1,135.87,42.77,3756.9,适飞区,晴,3.8,0,中危
2025-06-28 03:17:47,UAV-6004,22.67,591.10,369.78,5.28,1.22,-0.48,5.44,13.0,80.8,-30.3,30.115275,120.126843,369.8,694.70,127.39,3843.7,适飞区,晴,2.4,0,低危
2025-06-24 05:11:46,UAV-9246,6617.23,3301.90,398.09,1.52,6.45,1.87,6.88,76.8,78.1,-74.5,30.276607,120.145627,398.1,346.13,50.23,4480.6,限飞区,晴,1.7,0,中危
2025-06-30 19:30:44,UAV-4193,8124.48,4078.65,413.76,-1.75,3.62,-0.10,4.02,115.8,91.6,-62.3,30.268088,120.293512,413.8,219.92,54.59,4773.7,限飞区,晴,13.6,0,中危
2025-06-27 22:20:12,UAV-3340,3546.06,7139.47,37.02,-4.75,-8.20,0.77,9.51,239.9,54.1,-56.5,30.158512,120.120391,37.0,292.07,30.68,1447.4,适飞区,小雨,10.5,0,中危
2025-06-30 05:22:24,UAV-1964,467.41,1209.18,451.19,-4.23,2.72,-0.93,5.11,147.2,55.8,-30.0,30.231346,120.297184,451.2,426.31,83.21,3533.1,限飞区,晴,1.5,0,中危
2025-06-24 10:00:26,UAV-5843,1784.48,6963.01,87.07,0.17,-2.04,-2.19,3.00,274.8,73.4,-77.4,30.264327,120.030208,87.1,478.17,158.86,1988.2,适飞区,阴,12.7,0,低危
2025-06-05 23:22:19,UAV-5039,9507.55,3962.67,492.17,0.21,1.85,-3.29,3.78,83.6,38.2,-61.1,30.200639,120.016254,492.2,66.47,17.55,48.9,禁飞区,阴,14.7,0,高危
2025-06-07 13:39:01,UAV-7402,6937.05,1074.99,357.91,-1.06,-0.38,-0.25,1.15,199.5,84.1,-66.4,30.119400,120.077210,357.9,241.85,207.71,-2.9,禁飞区,多云,13.0,1,高危
2025-06-25 21:03:52,UAV-8077,3838.78,4354.27,485.37,-0.10,0.45,0.14,0.48,103.1,38.6,-52.4,30.295579,120.207482,485.4,106.16,215.61,1106.3,限飞区,小雨,10.5,0,中危
2025-06-17 23:27:58,UAV-2200,4663.62,6655.29,189.19,7.06,2.84,-0.47,7.63,21.9,97.2,-88.1,30.199879,120.067305,189.2,24.60,3.22,4032.3,适飞区,多云,4.4,1,高危
2025-06-12 04:26:07,UAV-6165,1191.43,4404.67,496.52,-2.75,3.90,-0.95,4.86,125.2,96.3,-52.6,30.212044,120.168639,496.5,151.69,31.13,1334.7,适飞区,多云,1.9,0,中危
2025-06-30 21:37:37,UAV-9948,5893.27,6558.00,467.06,0.07,-2.08,0.92,2.28,271.9,27.8,-66.0,30.194092,120.007487,467.1,96.54,42.22,3327.6,适飞区,多云,5.5,0,中危
2025-06-25 18:55:48,UAV-8319,6947.87,3632.32,434.34,3.12,9.76,-0.00,10.25,72.3,20.7,-31.2,30.236303,120.059366,434.3,289.83,28.26,4340.6,适飞区,晴,10.0,0,中危
2025-06-16 13:44:10,UAV-2834,1973.60,2688.44,384.01,4.51,-6.04,0.92,7.60,306.8,21.5,-81.1,30.309974,120.274783,384.0,293.95,38.65,4062.0,适飞区,阴,12.7,0,中危
2025-06-29 14:02:47,UAV-9356,947.80,9895.64,62.53,-2.36,-0.42,-0.94,2.57,190.1,67.3,-57.9,30.113068,120.252021,62.5,183.80,71.26,1255.4,适飞区,晴,11.5,0,低危
2025-06-18 21:48:58,UAV-2956,8094.97,8942.42,262.51,-2.69,-11.37,0.18,11.69,256.7,36.2,-46.3,30.256359,120.005435,262.5,144.72,12.37,10.8,禁飞区,晴,4.9,1,高危
2025-06-17 01:34:07,UAV-5387,160.79,2166.30,359.08,15.79,2.52,-1.55,16.06,9.1,74.1,-36.4,30.201731,120.294279,359.1,247.72,15.41,3207.9,适飞区,多云,12.2,0,中危
2025-06-02 20:11:06,UAV-4865,9996.50,972.13,353.81,-2.68,-4.73,-0.43,5.45,240.5,90.6,-32.4,30.122526,120.273777,353.8,424.22,77.65,4814.0,适飞区,多云,11.6,0,低危
2025-06-04 04:45:43,UAV-6680,5659.82,8639.50,204.30,3.00,4.64,0.50,5.55,57.1,85.0,-43.0,30.179038,120.270436,204.3,257.75,46.37,4236.2,限飞区,多云,0.1,0,中危
2025-06-01 07:14:05,UAV-5255,7450.87,3694.44,484.62,-6.50,-4.82,1.26,8.19,216.5,89.1,-44.5,30.217223,120.147291,484.6,394.11,48.06,482.8,适飞区,晴,4.3,0,中危
2025-06-12 01:19:15,UAV-9213,5698.10,7538.02,152.44,3.21,2.34,0.96,4.09,36.2,89.4,-47.6,30.269062,120.096889,152.4,316.27,77.21,635.4,适飞区,小雨,0.3,0,低危
2025-06-09 23:35:58,UAV-9015,3855.48,940.25,101.31,1.21,2.85,0.41,3.12,67.0,88.6,-68.2,30.351935,120.233784,101.3,134.67,42.98,1984.3,适飞区,晴,10.3,0,中危
2025-06-07 18:15:19,UAV-1592,5180.78,3689.93,320.41,8.55,-4.32,-0.51,9.59,333.2,60.1,-56.1,30.378363,120.037495,320.4,37.74,3.93,1915.4,适飞区,多云,9.2,1,高危
2025-06-22 19:26:51,UAV-3327,9518.72,4355.91,89.98,-5.05,0.39,1.24,5.22,175.6,22.0,-79.6,30.202137,120.271732,90.0,26.20,5.01,3697.6,适飞区,晴,14.5,1,高危
2025-06-16 17:52:47,UAV-1536,1609.99,9619.00,464.87,1.58,-2.17,-0.43,2.72,306.1,53.6,-85.2,30.391948,120.126148,464.9,166.04,60.86,4570.9,适飞区,阴,11.2,0,低危
2025-06-19 09:17:29,UAV-4657,7769.45,6669.46,146.01,-0.19,9.55,-0.07,9.55,91.1,39.0,-75.2,30.121967,120.222895,146.0,41.23,4.31,3501.1,适飞区,多云,12.6,1,高危
2025-06-15 18:40:03,UAV-7955,4220.29,4863.52,374.90,-7.08,1.32,0.21,7.21,169.4,93.8,-85.2,30.361745,120.088583,374.9,160.28,22.21,1234.5,适飞区,晴,12.7,1,中危
2025-06-01 02:41:34,UAV-8323,4687.76,4756.78,314.23,1.23,-2.00,0.58,2.42,301.5,88.7,-45.2,30.184750,120.039975,314.2,47.59,19.57,3079.8,适飞区,阴,4.0,1,中危
2025-06-25 15:30:28,UAV-3973,4559.88,2522.54,228.49,-1.59,2.54,1.42,3.32,122.1,59.7,-69.3,30.127970,120.280705,228.5,66.25,19.90,4976.4,适飞区,小雨,10.7,1,中危
2025-06-08 18:52:25,UAV-9752,4891.86,8321.85,437.86,5.61,3.91,1.57,7.01,34.8,79.4,-42.3,30.185609,120.099368,437.9,232.99,33.17,2939.2,限飞区,小雨,5.5,0,中危
2025-06-20 09:28:48,UAV-8779,559.78,3833.19,353.77,-0.65,-3.69,-1.03,3.88,260.0,35.5,-51.3,30.116371,120.297234,353.8,542.74,139.39,406.1,适飞区,多云,10.7,0,低危
2025-06-16 18:18:26,UAV-8292,6448.45,5253.39,398.62,-3.27,-8.40,-0.21,9.02,248.8,58.9,-63.9,30.315274,120.223888,398.6,16.34,1.81,2871.0,适飞区,晴,11.7,1,高危
2025-06-26 18:08:45,UAV-2059,1147.66,5602.75,376.68,5.75,10.94,-0.70,12.38,62.2,22.4,-73.2,30.164129,120.146225,376.7,109.82,8.86,983.5,适飞区,多云,13.3,1,高危
2025-06-25 18:39:56,UAV-9084,6789.66,5701.92,356.92,6.13,-6.66,-0.47,9.07,312.6,83.9,-42.3,30.106098,120.165042,356.9,207.02,22.80,150.8,适飞区,晴,2.7,0,中危
2025-06-22 13:38:03,UAV-7473,1822.05,858.07,249.34,-2.05,-1.23,1.15,2.65,211.0,79.7,-56.1,30.219262,120.029446,249.3,238.99,89.94,4022.8,限飞区,晴,0.0,0,中危
2025-06-12 16:44:30,UAV-4004,2728.97,6589.58,247.05,-6.33,-3.31,-1.27,7.26,207.6,89.5,-46.8,30.276734,120.118223,247.0,86.02,11.84,3095.8,限飞区,小雨,12.8,1,高危
2025-06-12 03:29:07,UAV-8614,1552.89,3318.87,98.22,2.25,10.74,0.66,10.99,78.2,42.8,-33.3,30.238989,120.202654,98.2,227.79,20.70,1063.4,适飞区,阴,5.8,0,中危
2025-06-11 17:54:30,UAV-6286,480.88,6656.16,14.45,11.51,-1.71,-1.29,11.70,351.6,65.9,-74.6,30.241094,120.143215,14.4,198.61,16.95,911.6,限飞区,晴,14.3,1,中危
2025-06-22 18:38:02,UAV-8886,8423.69,9964.49,202.59,-1.35,-4.98,0.15,5.16,254.9,38.2,-80.9,30.353405,120.274984,202.6,18.88,3.65,4678.7,适飞区,晴,11.5,1,高危
2025-06-14 16:42:51,UAV-5013,7826.34,7353.46,116.83,-9.42,-1.92,0.54,9.63,191.5,94.1,-39.1,30.271846,120.214539,116.8,430.11,44.62,2227.4,适飞区,多云,7.3,0,中危
2025-06-01 15:35:48,UAV-2533,7461.18,6611.86,96.17,-2.74,-6.73,-0.33,7.28,247.9,47.8,-33.2,30.224560,120.203529,96.2,561.40,77.04,1894.4,适飞区,晴,9.1,0,低危
2025-06-20 06:42:25,UAV-4875,1073.17,5731.11,96.27,5.31,5.24,-0.25,7.47,44.6,48.5,-72.1,30.166890,120.260247,96.3,7.80,1.04,3147.7,适飞区,晴,5.9,1,高危
2025-06-07 00:03:41,UAV-7453,2008.51,1450.93,463.53,0.44,-1.60,-0.43,1.72,285.3,19.8,-59.4,30.361038,120.289516,463.5,331.95,192.15,-44.5,禁飞区,晴,12.6,1,高危
