timestamp,mission_id,drone_id,gps_lat,gps_lon,altitude_m,distance_to_base_m,velocity_x_ms,velocity_y_ms,velocity_z_ms,speed_ms,acceleration_ms2,heading_deg,ambient_temp_c,wind_speed_ms,wind_dir_deg,weather_condition,region_type,proximity_to_restricted_zone_m,mission_type,target_type,object_detected,detected_object_count,detection_confidence_avg,hover_duration_s,camera_active,recording_mode,battery_level_pct,power_consumption_w,flight_time_s,surveillance_pattern
2025-05-19 06:50:18,MIS-31273,DR-429,30.174909,120.072165,158.6,7328.2,0.72,-9.11,1.94,9.34,2.72,274.5,37.7,0.4,351.9,晴,居民区,50.8,交通监测,无特定目标,1,13,0.899,0.0,1,关闭,99.1,213.4,2647.1,盘旋
2025-03-21 16:48:18,MIS-58032,DR-167,30.205483,119.972541,51.5,2440.6,-4.84,-8.25,3.14,10.07,1.14,239.6,1.9,7.1,102.6,阴,近郊区,215.4,应急响应,植被,1,3,0.923,215.7,1,关闭,78.4,129.4,1375.6,追踪
2025-01-14 08:21:26,MIS-51368,DR-929,30.385360,120.113386,198.8,3668.7,-9.05,-6.63,-0.40,11.23,0.73,216.2,4.1,14.0,177.5,小雨,居民区,9493.9,交通监测,车辆,1,0,0.753,0.0,1,连续录像,92.1,239.3,3561.9,返航
2025-06-23 17:09:24,MIS-16479,DR-277,30.255528,120.124362,38.8,6421.0,1.62,-7.82,-0.27,7.99,1.88,281.7,-2.9,0.9,190.2,晴,城市核心区,3222.1,安防巡查,建筑物,0,0,0.000,0.0,0,连续录像,36.4,101.4,1508.4,扫描
2025-10-12 09:19:30,MIS-64693,DR-298,30.286633,120.294235,68.6,173.5,-8.89,-0.74,0.28,8.93,3.08,184.7,16.4,4.7,259.5,多云,交通枢纽,6094.8,基础设施巡检,无特定目标,1,4,0.955,0.0,1,连续录像,56.7,184.2,2738.4,悬停
2025-06-06 23:55:01,MIS-79096,DR-453,30.103947,120.017204,27.8,5848.4,-0.92,10.71,1.65,10.87,4.78,94.9,-0.2,10.1,250.4,阴,商业区,4060.2,环境监测,无人机,0,0,0.000,0.0,1,抓拍,46.6,319.5,1667.7,巡逻
2025-04-27 16:39:33,MIS-73909,DR-189,30.395594,120.308198,82.8,7335.0,2.59,4.50,-0.06,5.19,0.21,60.1,-3.6,7.8,233.5,晴,居民区,48.8,大型活动安保,车辆,0,0,0.000,0.0,0,抓拍,40.9,313.0,938.1,巡逻
2025-12-13 19:37:38,MIS-33367,DR-252,30.425855,120.030096,164.1,5851.7,3.16,0.76,0.33,3.27,3.98,13.5,22.0,12.7,129.0,晴,工业园区,131.6,基础设施巡检,植被,0,0,0.000,0.0,1,抓拍,70.9,265.0,1386.4,追踪
2025-06-16 22:43:16,MIS-27415,DR-148,30.238062,120.340416,25.2,4446.6,-7.01,0.32,-2.29,7.38,1.30,177.4,34.0,6.6,142.1,晴,居民区,8318.1,安防巡查,车辆,0,0,0.000,0.0,1,关闭,78.7,334.7,987.1,巡逻
2025-09-03 21:24:50,MIS-61172,DR-218,30.047412,120.087931,241.8,6986.7,4.92,17.84,0.05,18.51,1.77,74.6,34.3,8.9,104.0,晴,商业区,8456.9,安防巡查,建筑物,1,6,0.972,0.0,0,连续录像,28.5,89.0,2797.3,扫描
2025-01-02 01:38:02,MIS-46189,DR-182,30.372981,120.110241,353.2,6480.1,5.80,0.04,-0.20,5.81,4.88,0.4,9.3,10.4,335.8,晴,商业区,3934.5,应急响应,车辆,1,3,0.822,106.0,1,抓拍,63.4,269.6,1979.8,追踪
2025-08-11 10:39:34,MIS-18670,DR-644,30.269306,120.218643,77.4,6509.3,9.64,0.42,0.03,9.64,0.46,2.5,37.4,2.7,10.5,小雨,水域周边,5246.5,基础设施巡检,无特定目标,0,0,0.000,0.0,1,关闭,27.3,284.4,2649.4,巡逻
2025-10-14 04:53:06,MIS-37604,DR-884,30.126163,119.946701,62.8,4544.2,-12.52,3.11,-1.11,12.95,2.50,166.0,4.4,10.7,206.8,阴,居民区,9638.2,基础设施巡检,车辆,0,0,0.000,225.8,1,连续录像,98.6,329.7,1099.9,扫描
2025-12-28 16:10:38,MIS-36844,DR-244,30.139376,120.180527,207.8,2713.6,3.55,6.05,0.66,7.05,3.40,59.6,11.3,2.6,290.6,晴,近郊区,75.3,环境监测,人员,0,0,0.000,0.0,0,抓拍,95.4,306.6,562.9,巡逻
2025-09-17 13:44:39,MIS-77035,DR-933,30.093439,120.161052,145.2,5481.1,-5.22,3.22,-0.77,6.18,4.07,148.3,34.2,17.3,283.8,雾,交通枢纽,3217.6,大型活动安保,人员,0,0,0.000,81.4,1,关闭,36.7,150.3,1650.1,返航
2025-12-11 18:04:35,MIS-55180,DR-594,30.179430,120.172568,181.5,3940.7,-6.04,-3.22,-1.01,6.92,2.88,208.0,36.0,12.6,39.2,雾,水域周边,5652.9,环境监测,水域,0,0,0.000,262.7,1,关闭,84.9,74.9,1936.6,扫描
2025-01-23 06:16:59,MIS-50634,DR-789,30.403882,119.952511,71.1,3917.1,1.04,1.88,-0.20,2.16,0.45,61.0,21.3,0.4,341.7,阴,居民区,2482.3,安防巡查,无特定目标,0,0,0.000,0.0,0,关闭,22.9,136.7,1574.2,扫描
2025-03-01 05:58:54,MIS-27307,DR-686,30.321205,120.108197,113.4,951.8,-13.60,-1.19,1.86,13.78,0.36,185.0,9.9,17.1,172.8,多云,水域周边,9823.9,交通监测,植被,0,0,0.000,5.8,0,连续录像,35.4,137.7,2789.4,待命
2025-01-14 14:14:49,MIS-33804,DR-863,30.228578,120.106753,68.3,6745.2,3.20,5.22,1.57,6.32,1.45,58.4,16.7,11.6,328.8,晴,居民区,2757.7,环境监测,水域,1,3,0.677,0.0,1,关闭,30.9,307.6,1235.9,巡逻
2025-02-16 00:59:07,MIS-13339,DR-370,30.270670,119.939945,152.1,1254.2,13.32,-7.14,0.12,15.12,0.35,331.8,15.7,14.5,71.6,晴,交通枢纽,6730.8,基础设施巡检,无人机,1,0,0.601,0.0,1,关闭,79.7,187.1,809.7,巡逻
2025-02-07 15:12:56,MIS-97177,DR-186,30.015472,119.995876,280.9,773.5,-4.36,3.63,2.38,6.15,3.87,140.3,3.8,2.7,71.5,多云,工业园区,1179.0,应急响应,无人机,0,0,0.000,0.0,1,连续录像,56.1,324.3,2410.3,追踪
2025-10-13 12:56:49,MIS-80679,DR-866,30.225277,119.935112,238.8,4877.9,6.63,8.05,1.33,10.52,0.12,50.5,-4.4,17.4,80.5,小雨,商业区,5993.4,基础设施巡检,无特定目标,1,4,0.815,0.0,1,关闭,70.2,391.7,886.9,扫描
2025-06-22 22:19:35,MIS-12785,DR-855,30.334974,120.234485,104.2,5750.7,-12.79,9.14,-0.91,15.75,0.98,144.5,15.2,11.5,121.9,晴,近郊区,61.7,基础设施巡检,人员,0,0,0.000,0.0,1,关闭,69.4,327.5,185.2,追踪
2025-09-19 05:14:18,MIS-72376,DR-314,30.118021,120.068251,85.1,4398.9,0.15,-5.23,0.44,5.25,0.93,271.7,15.8,5.3,351.9,晴,城市核心区,2565.0,大型活动安保,人员,0,0,0.000,0.0,0,连续录像,38.6,385.6,2754.8,巡逻
2025-10-09 03:40:44,MIS-48670,DR-724,30.423707,120.207427,90.2,746.1,12.90,-4.61,0.47,13.71,0.68,340.3,30.0,17.3,278.6,多云,交通枢纽,5649.3,应急响应,无特定目标,1,4,0.866,0.0,1,连续录像,54.9,222.2,3550.9,巡逻
2025-08-10 15:10:53,MIS-18066,DR-266,30.103199,120.029814,199.9,7689.8,-1.84,5.21,-0.92,5.60,0.05,109.5,9.0,7.9,166.7,晴,近郊区,6569.7,交通监测,无人机,1,3,0.754,0.0,1,连续录像,32.4,171.0,2875.1,返航
2025-05-08 19:09:47,MIS-55293,DR-709,30.187215,120.095939,398.4,4741.8,17.30,0.84,0.63,17.33,3.60,2.8,6.4,11.6,135.6,小雨,近郊区,2975.9,安防巡查,人员,1,12,0.950,0.0,1,连续录像,59.1,170.0,2127.7,巡逻
2025-06-22 12:43:08,MIS-39796,DR-368,30.429698,119.989843,368.6,2433.2,8.96,-11.41,3.59,14.95,3.25,308.1,20.7,12.7,203.9,多云,居民区,547.3,大型活动安保,植被,1,1,0.954,288.0,1,关闭,20.0,313.9,2896.7,盘旋
2025-07-21 15:58:21,MIS-21775,DR-709,30.233039,119.906364,349.4,5917.8,7.04,-9.46,-2.11,11.98,4.33,306.7,10.2,14.4,206.1,雾,居民区,8811.3,应急响应,无人机,0,0,0.000,0.0,0,抓拍,62.7,373.5,2885.5,待命
2025-05-21 19:00:28,MIS-69767,DR-731,30.108934,120.170725,241.4,1446.2,-1.49,2.45,1.71,3.34,4.81,121.3,32.8,2.9,148.4,小雨,近郊区,3149.2,安防巡查,无人机,1,10,0.841,0.0,1,连续录像,90.1,254.2,2694.0,返航
2025-08-14 03:30:52,MIS-10566,DR-115,30.118115,120.074186,110.7,3797.8,3.45,-13.04,0.74,13.51,0.12,284.8,10.0,8.9,330.8,晴,工业园区,352.3,交通监测,建筑物,0,0,0.000,0.0,1,关闭,24.6,160.2,2899.6,扫描
2025-03-02 23:26:32,MIS-61569,DR-132,30.110082,120.276478,103.8,2697.3,-4.15,-2.23,0.26,4.72,2.55,208.3,33.5,2.8,194.0,晴,工业园区,4842.2,交通监测,车辆,1,1,0.951,285.9,1,连续录像,98.0,180.7,1462.6,追踪
2025-03-10 14:10:57,MIS-22209,DR-933,30.220842,119.969792,150.6,3888.0,-4.63,17.94,-0.86,18.55,1.63,104.5,15.2,4.0,118.1,晴,居民区,5774.9,应急响应,建筑物,0,0,0.000,49.7,0,关闭,50.1,194.7,3416.0,待命
2025-12-28 04:26:55,MIS-99619,DR-802,30.111673,120.023427,106.7,5895.2,11.85,-6.05,1.17,13.36,3.13,333.0,-2.1,10.6,71.4,雾,商业区,7813.0,基础设施巡检,车辆,1,14,0.969,0.0,0,关闭,53.5,51.9,1885.0,巡逻
2025-08-26 18:18:33,MIS-96289,DR-811,30.135405,120.198041,325.0,4674.5,11.25,9.61,-2.86,15.07,4.31,40.5,21.1,9.8,312.9,多云,近郊区,8158.9,大型活动安保,建筑物,1,3,0.749,0.0,1,抓拍,59.7,199.7,2990.3,巡逻
2025-12-16 15:41:17,MIS-68307,DR-466,30.216303,119.973998,308.7,5459.6,4.05,-5.28,-0.67,6.69,4.34,307.5,0.6,1.8,354.6,晴,城市核心区,8971.6,交通监测,植被,0,0,0.000,0.0,0,抓拍,91.1,296.3,2279.9,巡逻
2025-07-18 14:46:27,MIS-99180,DR-681,30.370965,120.219216,175.6,6301.2,-7.33,-16.96,1.00,18.50,0.71,246.6,4.6,6.8,348.5,多云,水域周边,3308.5,大型活动安保,水域,0,0,0.000,0.0,0,连续录像,76.5,292.6,2412.1,返航
2025-12-24 00:55:53,MIS-17060,DR-660,30.375413,120.094791,75.4,7519.6,8.82,-5.63,-2.61,10.78,0.18,327.4,23.7,17.1,52.8,晴,工业园区,2157.3,安防巡查,车辆,1,3,0.743,0.0,1,连续录像,89.0,113.9,568.7,待命
2025-11-26 13:07:36,MIS-53808,DR-699,30.417735,120.032914,153.6,3489.6,-9.90,-4.12,1.54,10.83,2.45,202.6,8.3,15.5,104.9,晴,商业区,8975.9,安防巡查,植被,1,1,0.944,0.0,1,抓拍,10.2,374.0,2887.4,巡逻
2025-05-01 21:39:19,MIS-53690,DR-395,30.108480,120.183065,279.6,2438.8,3.24,0.78,-1.26,3.56,3.13,13.5,6.7,5.9,72.3,雾,居民区,5133.4,交通监测,建筑物,0,0,0.000,28.7,0,抓拍,72.7,395.8,2528.2,追踪
2025-09-23 15:18:33,MIS-43464,DR-800,30.373305,119.927478,332.2,2170.7,-0.04,5.95,1.19,6.07,3.46,90.4,0.1,2.6,323.3,晴,交通枢纽,8205.3,交通监测,植被,1,8,0.890,0.0,1,连续录像,86.3,166.9,677.3,悬停
2025-01-24 16:21:48,MIS-29767,DR-376,30.083653,120.222472,36.2,4234.6,1.14,3.48,-1.07,3.81,4.93,71.8,-2.9,10.9,237.3,晴,交通枢纽,8396.5,环境监测,无特定目标,1,0,0.983,0.0,1,抓拍,14.7,191.7,1074.1,巡逻
2025-08-08 10:42:24,MIS-76843,DR-759,30.052228,120.043908,392.1,4016.2,7.38,2.01,0.11,7.65,1.13,15.3,26.0,7.2,56.9,晴,城市核心区,8416.7,大型活动安保,无人机,1,6,0.978,0.0,1,连续录像,12.4,261.3,361.4,追踪
2025-07-23 03:49:37,MIS-72313,DR-228,30.234038,119.904938,85.4,6984.1,-0.81,-2.28,-2.73,3.65,0.64,250.5,35.6,6.9,112.0,小雨,近郊区,7231.1,环境监测,无人机,1,5,0.759,0.0,0,连续录像,94.1,379.3,2420.5,巡逻
2025-03-19 02:37:07,MIS-56782,DR-275,30.285764,120.230698,229.5,2775.5,0.00,-5.33,-1.96,5.68,4.78,270.0,-4.8,2.0,144.1,多云,城市核心区,9850.0,安防巡查,无特定目标,0,0,0.000,0.0,1,关闭,74.5,249.0,687.2,追踪
2025-02-08 22:05:54,MIS-36887,DR-817,30.043497,119.967192,92.6,1133.0,-0.29,-6.82,-2.43,7.24,1.85,267.6,13.5,14.3,340.3,多云,居民区,9098.1,安防巡查,无人机,0,0,0.000,292.8,1,关闭,83.3,375.6,1333.0,悬停
2025-09-11 08:22:05,MIS-64413,DR-383,30.144806,120.086967,190.4,2955.0,-6.45,-17.04,1.54,18.28,0.44,249.3,21.5,12.5,268.9,晴,商业区,7100.8,安防巡查,建筑物,1,0,0.756,0.0,1,连续录像,90.5,368.9,3307.3,巡逻
2025-11-17 14:10:42,MIS-39691,DR-629,30.013165,120.180478,27.1,7272.0,-2.50,-7.52,0.85,7.97,0.93,251.6,-3.2,12.1,49.7,晴,水域周边,282.2,大型活动安保,无特定目标,1,14,0.820,226.4,1,关闭,57.2,177.4,657.2,扫描
2025-03-16 10:42:57,MIS-85908,DR-743,30.227803,119.953718,296.4,7005.8,3.18,-12.10,0.75,12.53,1.39,284.7,11.3,9.9,268.9,多云,近郊区,543.6,环境监测,水域,0,0,0.000,0.0,1,连续录像,55.4,62.3,2680.2,盘旋
2025-06-15 09:53:29,MIS-19124,DR-387,30.331524,120.074463,149.0,4526.1,2.87,-1.47,-0.36,3.25,2.34,332.9,-1.9,14.2,75.6,晴,近郊区,8002.7,环境监测,人员,0,0,0.000,0.0,1,连续录像,81.2,230.2,1166.7,返航
2025-12-25 21:32:00,MIS-68420,DR-675,30.186774,120.241578,45.0,1482.4,6.21,-6.09,-2.15,8.96,3.82,315.6,27.2,9.7,12.3,晴,城市核心区,7372.2,应急响应,建筑物,1,2,0.642,0.0,0,抓拍,87.7,197.3,1582.8,追踪
2025-02-17 17:47:08,MIS-87643,DR-230,30.151774,120.111812,202.0,4074.6,14.87,6.39,-0.26,16.19,2.66,23.3,30.7,3.7,194.7,阴,商业区,5464.8,交通监测,水域,1,5,0.606,0.0,0,抓拍,76.5,98.8,1451.7,悬停
2025-06-05 00:55:26,MIS-75413,DR-930,30.098584,120.153786,346.3,7915.7,10.02,-0.43,-2.19,10.26,3.58,357.6,23.6,5.1,138.8,晴,水域周边,8929.8,交通监测,植被,1,3,0.949,67.2,1,连续录像,78.6,149.5,2874.3,巡逻
2025-05-11 04:06:26,MIS-44062,DR-137,30.217425,120.309903,226.6,1328.9,1.23,8.20,-0.94,8.35,4.24,81.5,20.6,4.2,159.7,阴,近郊区,3046.1,安防巡查,无特定目标,1,10,0.620,275.0,1,关闭,25.6,121.7,1110.7,悬停
2025-12-14 01:02:57,MIS-30673,DR-743,30.247140,120.137845,313.9,6995.2,2.91,-5.34,1.11,6.18,0.18,298.6,24.3,4.8,44.6,多云,工业园区,5010.8,基础设施巡检,车辆,0,0,0.000,0.0,1,抓拍,38.9,321.7,2837.0,巡逻
2025-12-17 09:48:55,MIS-53906,DR-832,30.349179,120.228572,35.9,1376.7,3.48,4.32,2.08,5.92,3.33,51.2,37.4,3.7,265.6,阴,近郊区,3190.6,交通监测,建筑物,1,12,0.975,0.0,0,关闭,17.8,159.4,2764.0,悬停
2025-12-27 12:02:35,MIS-67208,DR-999,30.370905,120.147911,96.5,6318.5,-5.85,13.16,-0.48,14.41,1.99,114.0,29.5,14.0,60.6,多云,近郊区,8348.4,环境监测,水域,0,0,0.000,0.0,1,连续录像,95.7,257.9,3092.6,返航
2025-08-22 13:17:34,MIS-31257,DR-373,30.434082,120.161021,61.3,3176.1,0.80,6.33,-1.61,6.58,1.77,82.8,10.4,8.9,261.6,雾,交通枢纽,4245.9,基础设施巡检,车辆,1,4,0.767,0.0,0,关闭,52.4,192.8,2651.2,巡逻
2025-11-04 08:38:31,MIS-34192,DR-884,30.399572,120.096722,389.1,6447.5,-15.36,0.70,-1.59,15.46,3.61,177.4,0.0,12.8,22.3,多云,居民区,319.6,大型活动安保,建筑物,1,15,0.876,0.0,1,关闭,68.3,84.6,3486.9,巡逻
2025-06-23 20:20:11,MIS-93212,DR-439,30.269147,120.269078,289.9,6180.3,-12.44,-7.81,1.71,14.79,4.89,212.1,19.0,16.0,114.6,多云,近郊区,5130.1,安防巡查,无特定目标,1,12,0.744,167.8,1,抓拍,48.2,392.1,835.0,追踪
2025-01-18 08:33:43,MIS-87510,DR-712,30.285215,120.237742,190.0,6131.1,11.25,14.48,-0.44,18.35,4.19,52.2,-1.7,12.7,4.0,多云,水域周边,1718.0,基础设施巡检,植被,1,1,0.971,0.0,1,抓拍,55.2,240.9,204.0,追踪
2025-03-23 21:45:03,MIS-52350,DR-273,30.053627,120.132862,22.1,7078.4,-4.09,-7.22,-1.74,8.47,2.37,240.5,30.2,6.2,39.9,晴,水域周边,192.1,安防巡查,车辆,0,0,0.000,0.0,0,连续录像,90.8,314.3,3470.3,悬停
2025-01-08 02:49:56,MIS-22538,DR-857,30.449854,120.076196,230.8,6020.7,-14.22,-4.32,0.50,14.87,1.51,196.9,32.5,4.0,0.7,晴,居民区,7045.7,交通监测,车辆,0,0,0.000,279.6,0,关闭,46.9,63.8,1281.6,巡逻
2025-08-26 05:57:01,MIS-51819,DR-268,30.423160,119.977294,305.6,3309.3,12.18,10.44,2.43,16.22,0.48,40.6,33.4,8.7,0.9,小雨,近郊区,1117.4,交通监测,无人机,1,5,0.705,158.2,1,关闭,52.8,345.8,1462.5,巡逻
2025-04-03 12:25:57,MIS-41902,DR-158,30.386891,120.151338,253.0,1005.4,-23.04,-0.51,-1.01,23.07,3.47,181.3,33.2,6.2,87.3,多云,城市核心区,816.1,基础设施巡检,建筑物,1,6,0.705,102.4,1,关闭,17.5,288.9,539.8,悬停
2025-04-25 03:46:16,MIS-20714,DR-120,30.241730,120.102542,387.7,5893.1,0.11,13.04,0.20,13.04,1.57,89.5,7.9,14.6,174.2,多云,水域周边,1624.6,安防巡查,无特定目标,1,13,0.718,6.0,1,抓拍,22.1,243.8,3428.5,巡逻
2025-03-21 04:14:03,MIS-55804,DR-495,30.076721,120.303757,352.3,5283.6,-9.24,5.39,0.61,10.71,2.01,149.8,27.5,13.7,270.6,晴,交通枢纽,3424.9,交通监测,建筑物,1,11,0.723,99.3,0,抓拍,52.8,104.3,2936.9,悬停
2025-05-24 18:20:23,MIS-44082,DR-561,30.390939,120.252788,170.2,5343.8,2.71,-18.26,0.80,18.48,3.30,278.4,20.5,11.2,105.8,晴,商业区,8210.9,大型活动安保,车辆,1,5,0.924,0.0,1,抓拍,75.4,331.3,793.1,悬停
2025-06-05 20:02:42,MIS-90115,DR-749,30.416486,120.010109,272.0,3834.2,-12.98,0.77,-1.90,13.15,4.74,176.6,1.2,12.9,108.6,阴,水域周边,5323.3,基础设施巡检,植被,1,7,0.983,137.8,1,连续录像,75.0,209.6,164.5,盘旋
2025-11-19 01:47:44,MIS-13736,DR-812,30.222770,120.140250,345.7,2013.4,0.79,-1.01,-1.62,2.07,4.38,307.9,25.9,14.1,22.6,阴,交通枢纽,8119.9,基础设施巡检,植被,1,7,0.677,0.0,0,关闭,89.9,394.4,1956.2,巡逻
2025-11-01 03:43:51,MIS-99100,DR-462,30.019039,120.102986,125.1,7283.8,-1.99,2.59,0.65,3.33,2.70,127.5,7.2,13.9,1.3,晴,居民区,8470.7,交通监测,车辆,1,11,0.951,0.0,1,抓拍,59.6,345.5,2869.1,返航
2025-09-16 07:47:40,MIS-53473,DR-179,30.186968,119.968930,219.4,944.5,-4.36,10.15,1.24,11.11,1.06,113.3,-0.9,3.3,248.1,小雨,居民区,3685.0,环境监测,人员,1,14,0.715,0.0,0,关闭,70.8,279.4,1460.6,扫描
2025-11-04 23:26:06,MIS-27145,DR-148,30.425554,120.314212,174.5,822.9,0.27,7.96,0.25,7.97,2.50,88.0,30.8,17.3,17.9,晴,居民区,9879.7,安防巡查,无特定目标,1,6,0.661,0.0,1,关闭,60.0,371.1,2673.5,巡逻
2025-11-02 11:43:07,MIS-53036,DR-374,30.304223,120.283760,147.0,3726.7,2.79,10.55,-1.04,10.96,3.35,75.2,9.4,10.5,226.9,雾,工业园区,8258.0,大型活动安保,建筑物,1,0,0.865,0.0,1,抓拍,69.7,176.6,2083.0,巡逻
2025-06-23 20:29:22,MIS-77000,DR-484,30.269109,120.291823,58.2,2739.6,-1.03,3.22,1.01,3.52,3.24,107.7,34.7,8.8,213.1,晴,居民区,6398.0,基础设施巡检,水域,0,0,0.000,56.8,0,关闭,44.8,360.3,889.5,悬停
2025-12-05 08:09:41,MIS-13207,DR-957,30.078061,120.328978,196.6,1091.7,-5.53,2.86,-0.68,6.26,4.33,152.7,23.7,11.8,144.7,小雨,城市核心区,9204.5,安防巡查,车辆,1,3,0.763,199.5,1,连续录像,16.0,385.8,3469.4,悬停
2025-08-13 16:15:20,MIS-88349,DR-694,30.174531,120.128034,137.7,2113.2,16.27,-6.66,-0.10,17.58,0.25,337.7,26.2,1.9,275.0,多云,居民区,2185.7,交通监测,植被,0,0,0.000,0.0,1,连续录像,35.9,165.7,1824.0,巡逻
2025-05-04 11:02:53,MIS-70641,DR-432,30.163854,120.293700,147.3,3567.2,4.37,-1.04,-0.22,4.50,0.27,346.6,23.9,5.4,288.1,晴,交通枢纽,946.1,环境监测,无特定目标,1,9,0.672,0.0,0,关闭,25.9,265.2,2810.1,悬停
2025-11-17 03:00:32,MIS-11245,DR-735,30.280834,120.337754,64.6,4761.2,9.39,7.60,-2.39,12.31,4.91,39.0,17.8,11.5,296.5,晴,近郊区,915.0,大型活动安保,水域,1,2,0.619,202.7,1,连续录像,92.7,293.4,2964.7,扫描
2025-10-01 04:34:51,MIS-61702,DR-233,30.100761,120.336801,88.4,5300.7,1.38,-15.62,-1.67,15.77,2.46,275.1,29.7,13.6,148.6,晴,水域周边,7251.3,大型活动安保,无人机,1,0,0.619,0.0,0,抓拍,59.1,159.9,2213.8,盘旋
2025-08-12 18:11:30,MIS-98834,DR-736,30.005598,120.338540,147.2,6778.5,-3.63,-5.55,1.36,6.77,3.36,236.8,-2.1,3.0,207.1,晴,商业区,7695.3,交通监测,水域,1,7,0.813,0.0,1,抓拍,93.8,199.6,2967.9,巡逻
2025-12-07 18:45:14,MIS-33979,DR-605,30.407104,119.994735,228.2,6478.3,-7.69,-6.56,0.14,10.11,3.25,220.5,32.1,10.5,112.4,晴,工业园区,5885.2,交通监测,水域,0,0,0.000,0.0,1,抓拍,74.7,76.5,1500.0,巡逻
2025-12-07 07:31:26,MIS-21722,DR-807,30.319258,119.962961,51.9,2148.2,-0.52,-3.82,-0.28,3.87,3.62,262.2,6.1,17.9,302.5,晴,水域周边,2731.4,基础设施巡检,人员,0,0,0.000,0.0,1,连续录像,13.3,249.8,2564.1,扫描
2025-04-14 15:38:32,MIS-93786,DR-324,30.372291,120.047465,154.6,7902.6,-6.61,-10.01,0.25,12.00,1.87,236.6,14.4,10.3,172.5,晴,居民区,8209.3,安防巡查,无人机,0,0,0.000,0.0,1,抓拍,99.2,367.9,3455.6,巡逻
2025-05-18 15:24:03,MIS-69090,DR-214,30.057763,120.001777,179.7,21.1,-12.47,6.83,1.24,14.27,2.69,151.3,-0.9,13.8,67.6,晴,水域周边,3482.1,基础设施巡检,无人机,1,7,0.699,0.0,1,连续录像,98.3,254.9,2937.1,追踪
2025-02-20 06:22:29,MIS-91693,DR-111,30.415157,120.151052,166.7,4474.3,3.15,-7.82,0.66,8.46,2.04,292.0,-3.2,4.2,208.3,晴,水域周边,2363.1,大型活动安保,水域,0,0,0.000,206.0,1,抓拍,33.8,180.9,174.7,扫描
2025-04-23 14:14:47,MIS-90337,DR-125,30.125267,120.274073,370.5,1661.1,-7.41,-0.32,0.81,7.46,0.68,182.5,4.5,11.6,219.0,晴,交通枢纽,2079.8,环境监测,建筑物,1,3,0.671,40.7,1,抓拍,42.2,298.5,166.2,悬停
2025-12-27 01:16:13,MIS-18239,DR-508,30.323970,119.997819,118.3,843.1,-1.46,-7.88,2.83,8.50,0.19,259.5,14.1,7.4,338.2,阴,近郊区,2349.9,应急响应,植被,1,14,0.699,259.1,1,抓拍,79.3,341.1,2823.6,巡逻
2025-08-27 16:10:11,MIS-60163,DR-854,30.149635,120.062922,175.0,5457.7,6.21,-2.41,1.32,6.79,0.65,338.8,31.8,7.9,127.1,晴,水域周边,9720.4,交通监测,人员,1,2,0.986,0.0,1,抓拍,32.2,160.3,3011.4,悬停
2025-04-21 17:36:55,MIS-17518,DR-180,30.304563,120.150007,272.4,2986.5,-11.31,5.71,-0.52,12.68,4.27,153.2,10.5,10.5,119.4,多云,交通枢纽,4754.4,大型活动安保,无人机,1,14,0.689,0.0,0,关闭,20.7,393.9,2506.8,盘旋
2025-06-23 23:01:09,MIS-92599,DR-536,30.350420,120.130959,78.3,3098.7,1.74,-1.05,1.24,2.38,4.97,328.8,35.4,3.1,358.2,晴,水域周边,9078.9,应急响应,无特定目标,1,6,0.875,3.7,0,连续录像,18.4,200.1,1275.3,悬停
2025-08-21 16:11:05,MIS-52123,DR-907,30.412617,119.907835,164.2,7158.5,8.19,11.82,2.58,14.61,3.64,55.3,34.3,11.6,51.1,多云,近郊区,1029.0,环境监测,车辆,0,0,0.000,0.0,1,连续录像,16.3,177.6,68.2,追踪
2025-12-01 11:28:20,MIS-33106,DR-961,30.143132,120.156748,371.4,3847.0,3.66,3.67,-0.33,5.19,3.82,45.1,20.9,2.7,31.9,多云,城市核心区,4666.1,交通监测,建筑物,1,11,0.652,0.0,0,抓拍,69.4,345.6,67.5,盘旋
2025-04-05 04:54:20,MIS-28731,DR-599,30.383058,119.955085,103.7,3030.2,-6.60,-0.47,-0.36,6.63,3.47,184.1,28.0,7.2,331.9,小雨,近郊区,1150.0,大型活动安保,建筑物,1,10,0.770,0.0,1,抓拍,94.0,333.0,157.5,扫描
2025-03-14 12:12:47,MIS-60524,DR-186,30.306886,119.987976,386.1,5153.0,-1.88,0.53,0.63,2.06,4.78,164.2,-2.4,12.5,122.3,晴,水域周边,1940.6,大型活动安保,人员,1,12,0.868,20.6,0,抓拍,65.4,282.7,2749.6,待命
2025-12-23 20:37:48,MIS-21948,DR-261,30.400681,119.984793,139.9,6203.6,2.51,-8.44,-3.16,9.35,3.18,286.6,-3.3,8.7,17.7,多云,商业区,862.9,应急响应,建筑物,1,10,0.907,0.0,0,抓拍,19.1,205.0,3486.6,追踪
2025-11-26 22:10:41,MIS-64835,DR-355,30.438940,120.021995,342.7,2644.4,-10.14,14.59,1.13,17.80,3.79,124.8,1.0,3.9,360.0,多云,工业园区,1907.5,环境监测,建筑物,0,0,0.000,0.0,1,关闭,48.1,65.1,1733.1,待命
2025-07-08 07:26:56,MIS-46729,DR-660,30.395467,120.349221,99.5,5702.3,-3.31,2.95,-1.42,4.66,2.85,138.2,26.6,9.8,304.1,阴,居民区,5752.2,安防巡查,植被,0,0,0.000,0.0,1,抓拍,97.5,83.5,1060.3,返航
